textid	text	target
707	Ọ gakwara n’ ihu gwa ndị ọlụ nchekwa okporouzo Federal Road Safety Corps’ ka ha gba mbọ tinyegasia ihe ndị ahụ na- egbochi ụgbọala ịgba waawaawaa speed limit devices’ iji belata ihe mberede okporoụzọ .	PRON VERB ADP ADP VERB DET NOUN NOUN NOUN PROPN PROPN PROPN PROPN ADV PRON VERB NOUN VERB PRON DET DET AUX VERB NOUN VERB INTJ NOUN NOUN NOUN VERB VERB PRON NOUN NOUN PUNCT
708	o kwukwara na goomenti steeti ahụ ga- akwụ ugwọ ụlọgwụ ndị niile o metụtara .	PRON VERB ADV NOUN NOUN DET AUX VERB NOUN NOUN PRON DET PRON VERB PUNCT
709	Ndi soro ya mee njem ahụ gụnyere kọmishọna Uweojii steeti ahụ bụ , Maazi Rabiu Ladodo ; kọmishọna ahụike , Dọkịta Joe Akabuike ; kọmishọna na- ahụ maka njem , Maazi Uchenna Okafor na otụtụ ndi ọzọ .	PRON VERB PRON VERB NOUN DET VERB NOUN NOUN NOUN DET AUX PUNCT NOUN PROPN PROPN PUNCT NOUN NOUN PUNCT NOUN PROPN PROPN PUNCT NOUN AUX VERB ADP NOUN PUNCT NOUN PROPN PROPN CCONJ DET PRON DET PUNCT
710	Kọmishọna uweojii bụ Rabiu Ladodo n’ okwu ọ gwara ndị nta akụkọ n’ Awka kwuru na e jidere nwoke ahụ na nwatakịrị ahụ bụ Chisom Egbunu n’ ime ọhịa .	NOUN NOUN AUX PROPN PROPN ADP NOUN PRON VERB DET NOUN NOUN ADP PROPN VERB ADV PRON VERB NOUN DET CCONJ NOUN DET AUX PROPN PROPN ADP ADP NOUN PUNCT
711	Ladodo kwuru na onyịkwa kwuputara na ya na- akpọgara nwata ahụ otu dibịa na Nando , n’ okpuru ọchịchị Anambra na steeti ahụ .	PROPN VERB ADV PROPN VERB VERB PRON AUX VERB NOUN DET NUM NOUN ADP PROPN PUNCT ADP ADP NOUN PROPN ADP NOUN DET PUNCT
712	Ndị uweojii anwụchikọkwaala dịbịa ahụ .	DET NOUN VERB NOUN DET PUNCT
713	O kọwakwara na nwoke ahụ kwuru na a kwuru ya otu narị naịra maka ọlụ ahụ .	PRON VERB ADV NOUN DET VERB ADV PRON VERB PRON NUM NUM NOUN ADV NOUN DET PUNCT
714	O gakwara n’ ihu kwuo na a ka na- eme nnyocha na ya bụ okwu .	PRON VERB ADP ADP VERB ADV PRON VERB AUX VERB NOUN ADP PRON AUX NOUN PUNCT
715	Nke a bụ nke e mere ka a mara site n’ aka gọọmenti steeti ahụ n’ ozi ọ kụpụụrụ ọhanaeze .	PRON DET AUX PRON PRON VERB ADV PRON VERB ADP ADP NOUN NOUN NOUN DET ADP NOUN PRON VERB NOUN PUNCT
716	Na ya bụ ozi bụ nke a kụpụrụ site n’ aka nnukwu onye enyemaka pụrụ ichè nye gọvanọ steeti ahụ bụ maazị Nasir El- Rufai , n’ ihe gbasara mgbasa ozi , bụ maazị Samuel Aruwan .	ADP PRON AUX NOUN AUX PRON PRON VERB ADP ADP NOUN ADJ DET NOUN VERB ADJ VERB NOUN NOUN DET AUX NOUN PROPN PROPN PROPN PUNCT ADP PRON VERB NOUN NOUN PUNCT AUX NOUN PROPN PROPN PUNCT
717	Lee ihe ya bụ ozi kwùrù : “ Gọọmenti Steeti Kaduna enwetala ozi site n’ aka ndị ọrụ nchekwa gbasara ọnwụ nke mmadụ iteghete n’ aka ndị omekome , bụ ndị wakporo obodo Nandu n’ okpuru ọchịchị Sanga n’ ọnụ ụtụtụ taa .	VERB PRON PRON AUX NOUN VERB PUNCT PUNCT NOUN NOUN PROPN VERB NOUN ADP ADP NOUN DET NOUN NOUN VERB NOUN ADP NOUN NUM ADP NOUN DET NOUN PUNCT AUX PRON VERB NOUN PROPN ADP ADP NOUN PROPN ADP NOUN DET ADV PUNCT
718	“ Site n’ ịgba mbọ na njikọ aka ọnụ ha , ndị ọrụ nchekwa ebutela ozu mmadụ iteghete , nke ụfọdụ n’ ime ha bụ ụmụ aka .	PUNCT ADP ADP VERB NOUN CCONJ VERB NOUN NOUN PRON PUNCT DET NOUN NOUN VERB NOUN NOUN NUM PUNCT DET DET ADP ADP PRON AUX NOUN NOUN PUNCT
719	Ndị omekome a gbara ọtụtụ ụlọ ọkụ n’ obodo ahụ .	DET NOUN PRON VERB DET NOUN NOUN ADP NOUN DET PUNCT
720	“ Gọọmenti Kaduna ji ohere a wee na- akatọ kpamkpam ya bu arụrụ ala , bụ nke lara ndụ ọtụtụ ụmụafọ steeti ahụ n’ iyi , ma rịọkwazie obodo dị iche iche ka ha mụrụ anya ka azụ ma na- eke nkwụchà oge niile .	PUNCT NOUN PROPN VERB NOUN DET VERB AUX VERB ADV PRON AUX NOUN NOUN PUNCT AUX PRON VERB NOUN DET NOUN NOUN DET ADP NOUN PUNCT CCONJ VERB NOUN AUX ADJ ADJ ADV PRON VERB NOUN ADV NOUN SCONJ AUX VERB NOUN NOUN DET PUNCT
721	“ Aka na- achị steeti a , bụ maazị Nasir El- Rufai jikwazị ohèrè a wee jiri aha steeti a na ụmụ afọ ya bụ steeti wee kasie ezinaụlọ niile ndị nke a metụtara aka n’ obi ma rịọkwaa ka mkpụrụ obi ndị niile nwụrụ anwụ zuo ike na ndokwa . .	PUNCT NOUN AUX VERB NOUN DET PUNCT AUX NOUN PROPN PROPN PROPN VERB NOUN DET VERB VERB NOUN NOUN DET CCONJ NOUN NOUN PRON AUX NOUN VERB VERB NOUN DET PRON PART DET VERB NOUN ADP NOUN SCONJ VERB ADV NOUN NOUN PRON DET VERB VERB VERB NOUN ADP NOUN PUNCT PUNCT
722	“ Gọọmenti , ndị ọlụ nchekwa , ndị isi obodo na ụlọ okpukpere dị iche iche ga na- agba mbọ ịlụsi ọlụ ike iji were hụ na udo weere ọnọdụ na mpaghara niile nke steeti a .	PUNCT NOUN PUNCT DET NOUN NOUN PUNCT DET NOUN NOUN CCONJ NOUN NOUN AUX ADJ ADJ AUX AUX VERB NOUN VERB NOUN ADV VERB VERB VERB ADV NOUN VERB NOUN ADP NOUN DET ADP NOUN DET PUNCT
723	Ka ọ dị ugbu a , ndị ọrụ nchekwa bụzi ndị a hụrụ ka ha na- akparaghị na mpaghara ahụ ya bụ ihe mere iji hụ na udo na ọnọdụ dị jụụ chighatara azụ n’ obodo ahụ .	ADV PRON AUX ADV DET PUNCT DET NOUN NOUN AUX PRON PRON VERB ADV PRON AUX VERB ADP NOUN DET PRON AUX PRON VERB VERB VERB ADV NOUN CCONJ NOUN AUX ADJ VERB ADP ADP NOUN DET PUNCT
724	Nke a bụ nke mere ụbọchị Wednezdee , ka ọ gachaara ihe dịka otu izu ụka ya bụ nwa amadi jiri laa ezumike nka n’ ọrụ ya dịka onye ọrụ iwu .	PRON CCONJ AUX PRON VERB NOUN PROPN PUNCT ADV PRON VERB PRON ADV NUM NOUN NOUN PRON AUX NOUN NOUN VERB VERB NOUN NOUN ADP NOUN PRON ADV DET NOUN NOUN PUNCT
725	Onyeisi ndị NIS ngalaba Ekiti Comptroller Ekiti Command’ bụ Oriakụ Ifeoma Dibia kwuputara nke a mgbe ọ na- ahafe ndị omekome ahụ n’ aka ndị ọ dị n’ aka Agency for the Prohibition of Trafficking in Persons NAPTIP .	NOUN DET PROPN NOUN PROPN PROPN PROPN PROPN AUX NOUN PROPN PROPN VERB PRON PART ADV PRON AUX VERB DET NOUN DET ADP NOUN PRON PRON AUX ADP NOUN NOUN ADP DET NOUN ADP VERB ADP NOUN PROPN PUNCT
726	Ụmụnwaanyị ndị ahụ bụ Adegoroye Adiodun , 24 ; Akinsanmi Titilayo Blessing , 30 ; na Adeyan Motunrayo , 20 .	NOUN DET DET AUX PROPN PROPN PUNCT NUM PUNCT PROPN PROPN PROPN PUNCT NUM PUNCT CCONJ PROPN PROPN PUNCT NUM PUNCT
727	Ha nile si obodo Idanre nke dị na steeti Ondo .	PRON DET VERB NOUN PROPN PRON AUX ADP NOUN PROPN PUNCT
728	Dibia kwuru na a nwụchịkọrọ ha mgbe ndị ọlụ ya chọpụtara ije ha .	PROPN VERB ADV PART VERB PART ADV DET NOUN PRON VERB NOUN PART PUNCT
729	O kọwakwara na ha na- agba mbọ ikpochapụ itụ mgbere mmadụ , imegbu ụmụaka na ịgba ashawo na steeti ahụ .	PRON VERB ADV PRON AUX VERB NOUN VERB VERB NOUN NOUN PUNCT VERB NOUN CCONJ VERB NOUN ADP NOUN DET PUNCT
730	Otu o sila dị , o kwuru na ha chọpụtara site na nnyocha ha mere na mmadụ atọ ndị ahụ amaghị ihe ha na- aga ebe ahụ ime ma kọwakwaa na ọtụtụ n’ ime ha na- anwụ na ya n’ ihi ihe ha na- ezute .	ADV PRON VERB AUX PUNCT PRON VERB ADV PRON VERB ADP ADP NOUN PRON VERB ADP NOUN NUM PRON DET VERB PRON PRON AUX VERB PRON DET VERB CCONJ VERB ADV DET ADP ADP PRON AUX VERB ADP PRON ADP ADV PRON PRON AUX VERB PUNCT
731	Ndị ahụ a na- akpọfe mba ofesi kwuru na ha na- aga ebe ahụ imezi ndị mmadụ isi tinyere ije ozi ụlọ .	PRON DET PRON AUX VERB NOUN NOUN VERB ADV PRON AUX VERB PRON DET VERB DET NOUN NOUN VERB VERB NOUN NOUN PUNCT
732	Otu n’ ime ha kwuru na ọ bụ nwaanyị nọ n’ Italy na- akwụrụ ha ụgwọ e ji akpọfe ha nke mere na mgbe ha ruru ebe ahụ ha ga- alụlụ ya ọlụ ọnwa isii tupu ha enwere onwe ha .	NUM ADP ADP PRON VERB ADV PRON AUX NOUN VERB ADP PROPN AUX VERB PRON NOUN PRON VERB VERB PRON PRON VERB ADV ADV PRON VERB PRON DET PRON AUX VERB PART NOUN NOUN NUM ADV PRON VERB PRON PRON PUNCT
733	N’ akụkụ nke ya , onye na- akpọfe ha bụ Omowaye gọrọ agụgọ na ya anaghị aghọgbu ha ka ha gaa Italy maka ịgba ashawo kama na nwanne ya nwaanyị bị Italy na- enyere ndị mmadụ aka ịga mba ahụ .	ADP ADP PRON PART PUNCT PRON AUX VERB PRON AUX PROPN VERB NOUN ADV PRON VERB VERB PRON ADV PRON VERB PROPN ADV VERB NOUN SCONJ ADV NOUN PRON NOUN VERB PROPN AUX VERB DET NOUN NOUN VERB NOUN DET PUNCT
734	Dibia gakwara n’ ihu kwuo na ha na ndị NAPTIP ga- alụkọ ọlụ ọnụ iji nwụchikọọ ndị nọ n’ isi njem ahụ bụ Maazị Jamiu nọ na Lagos , bụ onye na- enwetara ha akwụkwọ ikike visa na Jumoke nọ Italy maka ịgba ashawo .	NOUN VERB ADP ADP VERB ADV PRON CCONJ DET PROPN AUX VERB NOUN NOUN VERB VERB PRON VERB ADP NOUN NOUN DET AUX NOUN PROPN VERB ADP PROPN PUNCT AUX PRON AUX VERB PRON NOUN ADV NOUN CCONJ PROPN VERB PROPN ADP VERB NOUN PUNCT
735	Otuto a bụ nke bịara site n’ aka ụlọ ọrụ Radio Nigeria , Enugu na mmemme asọmpi n’ asụsụ a chịkọbaara ụlọ akwụkwọ Sekọndịrị dị n’ Enugu , ma bụrụkwa nke weere ọnọdụ n’ ụlọ ọrụ Coal City FM , bụ isi ụlọ ọrụ mgbasa ozi Radio Nigeria na steeti ahụ .	NOUN DET AUX PRON VERB ADP ADP NOUN NOUN NOUN NOUN PROPN PUNCT PROPN ADP NOUN NOUN ADP NOUN PRON VERB NOUN NOUN NOUN AUX ADP PROPN SCONJ CCONJ AUX PRON VERB NOUN ADP NOUN NOUN PROPN PROPN PROPN PUNCT AUX NOUN NOUN NOUN NOUN NOUN NOUN PROPN ADP NOUN DET PUNCT
736	O bunyere ụlọ ọrụ National Light ụkpa ekele maka ịhụta mkpa ọ dị na a kwàlitèrè ya bụ asụsụ ma chekwaba ya ka ọ ghara ịnwụnyụ anya dịka ndị òtù mba ụwa United Nations Education Scientific and Cultural Organization’ UNESCO bùrù n’ amụma n’ ahọ 2012 .	PRON VERB NOUN NOUN PROPN PROPN NOUN NOUN ADP VERB NOUN PRON AUX ADV PRON VERB PRON AUX NOUN CCONJ VERB PRON ADV PRON VERB VERB NOUN ADV DET NOUN NOUN PROPN PROPN PROPN PROPN PROPN CCONJ PROPN PROPN PROPN VERB ADP NOUN ADP NOUN NUM PUNCT
737	Ndị tuuru ùgò na ya bụ asọmpi gụnyere : Urban Girls Secondary School , Enugu gbárá ndị nke mbụ ; New Layout Secondary School , Enugu gbárá ndị nke abụọ ; Day Secondary School Enugu gbárá ndị nke atọ ; and Lady Ibiam Girls Secondary School gbárá ndị nke anọ .	PRON VERB NOUN ADP PRON AUX NOUN VERB PUNCT PROPN PROPN PROPN PROPN PUNCT PROPN VERB DET DET ADJ PUNCT PROPN PROPN PROPN PROPN PUNCT PROPN VERB DET DET ADJ PUNCT PROPN PROPN PROPN PROPN VERB DET DET ADJ PUNCT CCONJ PROPN PROPN PROPN PROPN PROPN VERB DET DET ADJ PUNCT
738	N’ okwuchukwu , Fr’ Anthony Udogu bụ onye ya na Fr’ Emmanuel chikọrọ ụkọchukwu n’ otu afọ 1995 kọwara ọnwụ dịka njedebe nke ndụ nke e nweghị ike ịgbanwe agbanwe .	ADP NOUN PUNCT NOUN PROPN PROPN AUX PRON PRON CCONJ NOUN PROPN VERB NOUN ADP NUM NOUN NUM VERB NOUN ADV NOUN ADP NOUN PRON PRON VERB ADV VERB VERB PUNCT
739	Ọ gara n’ ihu chetara ndị ụka na onye ọbụla ga- anwụrịrị anwụ , ma onye ukwu ma onye nta , ma dụkwaa ha ọdụ ka ha hapụ asịrị ma lekwasa Chineke anya .	PRON VERB ADP ADP VERB DET NOUN ADV PRON DET AUX VERB VERB PUNCT CCONJ PRON ADJ CCONJ PRON ADJ PUNCT SCONJ VERB PART NOUN ADV PRON VERB NOUN SCONJ VERB PROPN NOUN PUNCT
740	Ọ gwara ha ka ha mịa mkpụrụ ọma .	PRON VERB PRON ADV PRON VERB NOUN ADJ PUNCT
741	Mkpụrụ ihunanya na ezi ọlụ nke ga- eduba ha n’ alaeze eluigwe .	NOUN NOUN CCONJ ADJ NOUN PRON AUX VERB PRON ADP NOUN NOUN PUNCT
742	N’ okwu nke ya , Fr . Anthony Ezeoke bụ ụkọchukwu nọ n’ isi n’ ihe gbasara akwamozu ndị ụkọchukwu nke dayọsis Awka kọwara ya dịka ezigbo mmadụ nwere obi umeala , ma nwekwaa nsopụrụ zuru oke n’ ebe mmadụ nọ .	ADP NOUN PRON PRON PUNCT NOUN PUNCT PROPN PROPN AUX NOUN VERB ADP NOUN ADP PRON VERB NOUN DET NOUN ADP NOUN PROPN VERB PRON ADV ADJ NOUN VERB NOUN ADJ PUNCT SCONJ VERB NOUN VERB ADV ADP PRON NOUN VERB PUNCT
743	O kwuru na ọnwụ ya dapụtara na ntụmadị .	PRON VERB ADV NOUN PRON VERB ADP NOUN PUNCT
744	Oriakụ Adeline Ofor , onye nke si St Joseph’ s Achina ma bụrụkwa otu n’ ime ndị ụmụnwaanyị life member’ dayọsis Awka kwuru na ọnwụ ya wutere ha nke ukwu n’ ihi na ọ bụ nwa ha , o bu ha kwadoro ya na njem ụkọchukwu .	NOUN PROPN PROPN PUNCT PRON PRON VERB NOUN PROPN X PROPN SCONJ AUX NUM ADP ADP DET NOUN PROPN PROPN PROPN PROPN VERB ADV NOUN PRON VERB PRON ADV ADV ADP ADV ADV PRON AUX NOUN PRON PUNCT PART AUX PRON VERB PRON ADP NOUN NOUN PUNCT
745	O kwuru na ọ gara amasị ndi otu ahu iso ya ñụrịa n’ emume afọ iri abụọ na ise o ji bụrụ ụkọchukwu Silver Jubilee’ nke na- abịa n’ afọ ọzọ .	PRON VERB ADV PRON VERB VERB DET NOUN DET VERB PRON VERB ADP NOUN NOUN NUM NUM CCONJ NUM PRON VERB AUX NOUN ADJ NOUN PRON AUX VERB ADP NOUN DET PUNCT
746	Fr Martin Okafor , onye nkuzi na Federal College of Education Technical Umunze ma bụrụkwa onye nọbugoro n’ Amesi kọwakwara ya dịka mmadụ ọha ma kwuo na aha ndi mmadụ na- etu ya Obioma’ kọwara ihe nile .	NOUN PROPN PROPN PUNCT DET NOUN ADP PROPN PROPN ADP PROPN PROPN PROPN CCONJ AUX PRON VERB ADP PROPN VERB PRON ADV NOUN NOUN CCONJ VERB ADV NOUN DET NOUN AUX VERB PRON PROPN VERB PRON DET PUNCT
747	Rev Sr Mary Easther Udeagha , onye Amesi kwuru na ọnwụ ụkọchukwu ahụ gbawara ya obi ma otu o sila dị , ọ kọwara ya bụ ihe merenu dịka nke bụ uche Chineke .	NOUN NOUN PROPN PROPN PROPN PUNCT PRON PROPN VERB ADV NOUN NOUN DET VERB PRON NOUN CCONJ ADV PRON VERB AUX PUNCT PRON VERB PRON AUX PRON VERB ADV PRON AUX NOUN PROPN PUNCT
748	Ndị ụkọchukwu ha na ya chikọrọ n’ otu afọ , The 1995 set of Awka Diocesan priests’ gụpụtara ọtụtụ ihe gbasara ya mgbe a nọ n’ ili nke gụnyere na ọ bụ onye na- enyere ndị nwere nsogbu aka nke mere ndị parishi ya ji akpo ya Fada Obioma’ .	DET NOUN PRON CCONJ PRON VERB ADP NUM NOUN PUNCT DET NUM NOUN ADP PROPN NOUN NOUN VERB DET PRON VERB PRON ADV PRON VERB ADP NOUN PRON VERB ADV PRON AUX PRON AUX VERB PRON VERB NOUN NOUN PRON VERB DET NOUN PRON VERB VERB VERB NOUN PROPN PUNCT
749	N’ ihe ngụpụta ha n’ ili ndị Life members’ dayọsis Awka bụ ndị zụpụtara ya dịka ụkọchukwu kwuru na ọnwụ ya ghasara ha oge ha nụrụ ya ma tokwaa ya n’ ihi ezi ọlụ ya .	ADP PRON VERB PRON ADP NOUN DET PROPN PROPN NOUN PROPN AUX PRON VERB PRON ADV NOUN VERB ADV NOUN PRON VERB PRON ADV PRON VERB PRON SCONJ VERB PRON ADP ADV ADJ NOUN PRON PUNCT
750	Ọtụtụ ndị mmadụ tinyere aka n’ ozi ahụ ha gụpụtaara ya nke gụnyere Lady Agatha Chukwuma , onyeisioche otu ahụ .	DET DET NOUN VERB NOUN ADP NOUN DET PRON VERB PRON PRON VERB NOUN PROPN PROPN PUNCT NOUN NOUN DET PUNCT
751	Ndị nile bi na mpaghara ahụ nọzi na nsogbu n’ ihi na ha amaghị ihe ha ga- eme .	PRON DET VERB ADP NOUN DET VERB ADP NOUN ADP ADV ADV PRON VERB PRON PRON AUX VERB PUNCT
752	Ha bidoro kwawa ngwongwo ha na mmiri ahụ n’ ike n’ ike .	PRON VERB VERB NOUN PRON ADP NOUN DET ADP ADV ADP ADV PUNCT
753	Maazị Abel Imonina gwara ndị nta akụkọ n’ onweghị ebe ya na ụmụ ya asaa ga- alarụ ma kwakwaaa arịrị na o tufuru ngwongwo ruru nde naịra n’ ide mmiri ahụ nke tokporo ụlọ ha ma mezie ka ha gbara aka .	NOUN PROPN PROPN VERB DET NOUN NOUN ADV VERB PRON PRON CCONJ NOUN PRON NUM AUX VERB CCONJ VERB NOUN ADV PRON VERB NOUN VERB NUM NOUN ADP NOUN NOUN DET PRON VERB NOUN PRON SCONJ VERB ADV PRON VERB NOUN PUNCT
754	Otu onye ọkwọ ụgbọala onwe ya ekweghị njide ji ibe akwa wee gwa ndị nta akụkọ na ya bitere ego ebite wee gote ụgbọala iji wee na- enye ezinaụlọ ya ihe oriri ma ugbu a ide mmiri etokpola ụgbọala ahụ .	NUM PRON NOUN NOUN PART PRON VERB VERB VERB VERB NOUN VERB VERB DET NOUN NOUN ADV PRON VERB NOUN VERB VERB VERB NOUN VERB VERB AUX VERB NOUN PRON PRON NOUN CCONJ ADV DET NOUN NOUN VERB NOUN DET PUNCT
755	Na ntụnye nke , nwa amadi e nyere ọkwa ọhụụ dịka onyeisi nchere onye n’ okpuru ọchịchị Nnewi South , bụ maazị Chieloka Okoye , bụkwa onye jigoro ya bụ ọkwa n’ oge mbụ , bunyere gọvanọ Obianọ ụkpa ekele maka ịhụta ya dịka onye tozùrù òkè na onye kwesiri ntụkwàsị obi ,	ADP VERB ADP PUNCT NOUN NOUN PRON VERB NOUN ADJ ADV NOUN NOUN PRON ADP ADP NOUN PROPN PROPN PUNCT AUX NOUN PROPN PROPN PUNCT AUX PRON VERB PRON AUX NOUN ADP NOUN ADJ PUNCT VERB NOUN PROPN NOUN NOUN ADV VERB PRON ADV PRON VERB ADV CCONJ PRON VERB VERB NOUN PUNCT
756	N’ ime ndị isi oche nchere oge iri abụọ na otu ahụ a kpọlitere ugbu a , mmadụ iri na asatọ n’ ime ha bụ ndị jibụ ya bụ ọkwa n’ okpuru ọchịchị ha dị iche iche tupuu a kpọlitekwa ha ọzọ , ebe mmadụ atọ ndị ọzọ bụ ndị a kpọlitere ọhụụ ugbu a .	ADP ADP DET NOUN NOUN NOUN NOUN NUM NUM CCONJ NUM DET PRON VERB ADV DET PUNCT NOUN NUM CCONJ NUM ADP ADP PRON AUX PRON VERB PRON AUX NOUN ADP ADP NOUN PRON AUX ADJ ADJ ADV PRON VERB PRON DET PUNCT SCONJ NOUN NUM DET DET AUX PRON PRON VERB ADJ ADJ DET PUNCT
757	Ndị ahụ a kpọkitere ọhụụ gụnyere maazị Chieloka Okoye maka okpuru ọchịchị Nnewi South , maazị Emeka Okonkwo maka okpuru ọchịchị Dunukọfịa , tinyere maazị Austin Enendu maka okpuru ọchịchị Ekwusigo .	PRON DET PRON VERB ADJ VERB NOUN PROPN PROPN ADV ADP NOUN PROPN PROPN PUNCT PROPN PROPN PROPN ADV ADP NOUN PROPN PUNCT VERB NOUN PROPN PROPN ADV ADP NOUN PROPN PUNCT
758	Ya bụ mmemme akwamozu bụ nke weere ọnọdụ n’ ezinaụlọ be di ya dị n’ Isu , Oba , n’ okpuru ọchịchị Idemili South nke steeti ahụ .	PRON AUX NOUN NOUN AUX PRON VERB NOUN ADP NOUN PRON NOUN PRON AUX ADP PROPN PUNCT PROPN PUNCT ADP ADP NOUN PROPN PROPN ADP NOUN DET PUNCT
759	O jiri ndụ na akparamagwa Dọrcas nke akwụkwọ nso wee kọwaa ma tụnyere ezi ndụ oriakụ Ọnwụamaegbu , bụ onye ọ kọwara dịka onye bara úrù nke ukwuu n’ ọrụ Chineke , n’ ọrụ ụlọ ụka na n’ ọrụ obi ebere , bụ inyerịtara ụmụ mmadụ aka , mgbe ọ dị ndụ , wee rukwaa ụbọchị ọnwụ ya .	PRON VERB NOUN CCONJ NOUN PROPN ADP NOUN ADJ VERB VERB SCONJ VERB ADJ NOUN NOUN PROPN PUNCT AUX PRON PRON VERB ADV PRON VERB NOUN ADV ADV ADP NOUN PROPN PUNCT ADP NOUN NOUN NOUN CCONJ ADP NOUN NOUN ADJ PUNCT AUX VERB NOUN NOUN NOUN PUNCT ADV PRON AUX NOUN PUNCT VERB VERB NOUN NOUN PRON PUNCT
760	Ọ kpọkuzịrị onye ọbụla dị ndụ ka o were ndụ ya na oge o nwere ugbua fèé Chineke òfùfè , nyere ndị nọ na mkpà aka , ma kwadokwara onwe ya ọnọdụ n’ alaeze eluigwe maka ụbọchị ikpeazụ , bụ ụbọchị a ga- enye onye ọbụla ụgwọ ọrụ dịka ọrụ ya sìrì dị .	PRON VERB PRON DET AUX NOUN ADV PRON VERB NOUN PRON ADP NOUN PRON VERB ADV VERB PROPN NOUN PUNCT VERB PRON VERB ADP NOUN NOUN PUNCT CCONJ VERB PRON PRON NOUN ADP NOUN NOUN ADV NOUN ADJ PUNCT AUX NOUN PRON AUX VERB PRON DET NOUN NOUN ADV NOUN PRON VERB AUX PUNCT
761	Minista ala anyị na- ahụ maka ihe na- eme na mba ofesi , bụ maazị Godffery Onyeama ; Major General Azubuike Ihejirika lagoro ezumike nka ; aka abụọ chịbụrụ steeti Anambra n’ oge gara aga , bụ maazị Peter Obi na oriakụ Virgy Etiaba ;	NOUN NOUN PART AUX VERB ADV PRON AUX VERB ADP NOUN NOUN PUNCT AUX NOUN PROPN PROPN PUNCT NOUN NOUN PROPN PROPN VERB NOUN NOUN PUNCT NOUN NUM VERB NOUN PROPN ADP NOUN VERB VERB PUNCT AUX NOUN PROPN PROPN CCONJ NOUN PROPN PROPN PUNCT
762	Ephraim Ikeakọr ; nkè dayọsiisi Asaba , bụ Rt . Rev’ d’ .	PROPN PROPN PUNCT ADP NOUN PROPN PUNCT AUX NOUN PUNCT NOUN X PUNCT
763	Justus N .	PROPN PROPN PUNCT
764	Mọgekwu ; nke Dayọsiisi Niger West , bụ Rt . Rev’ d’ .	PROPN PUNCT ADP NOUN PROPN PROPN PUNCT AUX NOUN PUNCT NOUN X PUNCT
765	J . N . Ekwe ; nke dayọsiisi Ọgbaru , bụ Rt . Rev’ d’ Prosper Amah ; tinye ọtụtụ ndị ọrụ ikpe na ndị ọzọ selitere isi na ngalaba dị iche iche n’ ala anyị .	PROPN PUNCT PROPN PUNCT PROPN PUNCT ADP NOUN PROPN PUNCT AUX NOUN PUNCT NOUN X PROPN PROPN PUNCT VERB DET DET NOUN NOUN CCONJ PRON DET VERB NOUN ADP NOUN AUX ADJ ADJ ADP NOUN PRON PUNCT
766	Oriakụ Lilian Ụzọakụ Ọnwụamaegbu bụ onye a mụrụ n’ abalị atọ nke ọnwa Ọkụtoobà ahọ 1928 , ma nwụọ n’ abalị iri abụọ na abụọ nke ọnwa Febụwarị ahọ a , ka ọ gbachara ahọ iri iteghete .	NOUN PROPN PROPN PROPN AUX PART PRON VERB ADP NOUN NUM ADP NOUN PROPN NOUN NUM PUNCT CCONJ VERB ADP NOUN NUM NUM CCONJ NUM ADP NOUN PROPN NOUN DET PUNCT ADV PRON VERB NOUN NUM NUM PUNCT
767	Di ya , bụ maazị Moses Ọbụmneme Ọnwụamaegbu lagoro mmụọ jiri ọkwa dịka Attorney General na Kọmishọna ikpe nkwụmọtọ nke mpaghara East Central ala anyị n’ oge gara aga , ma jiekwa ọkwa dịka ọkaikpe nke ụlọikpe ukwu steeti Anambra n’ oge gara aga .	NOUN PRON PUNCT AUX NOUN PROPN PROPN PROPN VERB NOUN VERB NOUN ADV NOUN NOUN CCONJ NOUN NOUN ADJ ADP NOUN PROPN PROPN NOUN PRON ADP NOUN VERB VERB PUNCT CCONJ VERB NOUN ADV NOUN ADP NOUN ADJ NOUN PROPN ADP NOUN VERB VERB PUNCT
768	IGBO sị na ọ na- abụ e tòó onye gburu ewu , ọ hụ ehi o gbuo ; maka e were ọjà tòó dike na mgba o nwùdèrè , o were ọkpa kwàá aja .	PROPN VERB ADV PRON AUX VERB PRON VERB PRON VERB NOUN PUNCT PRON VERB NOUN PRON VERB PUNCT ADV PRON VERB NOUN VERB NOUN ADP NOUN NUM VERB PUNCT PRON VERB NOUN VERB NOUN PUNCT
769	N’ ịgbaso nke a , a kọwaala aka na- achị steeti Anambra , bụ Gọvanọ Willie Obianọ dịka onye tigoro ịgba dara ụda na ngalaba ọrụ ugbo steeti ahụ , ma wetekwa mgbanwè na mnwògharị pụtara ìhè na ngalaba ahụ , nke mezịrị ka ọrụ ugbo na- amị akpịrị na steeti ahụ .	ADP VERB PRON DET PUNCT PRON VERB NOUN AUX VERB NOUN PROPN PUNCT AUX NOUN PROPN PROPN ADV PRON VERB NOUN VERB NOUN ADP NOUN NOUN NOUN NOUN DET PUNCT CCONJ VERB VERB CCONJ VERB VERB NOUN ADP NOUN DET PUNCT PRON VERB ADV NOUN NOUN AUX VERB NOUN ADP NOUN DET PUNCT
